0.232	0.235816
0.253	0.255639
0.397	0.400899
0.259	0.261718
0.249	0.251823
0.231	0.233013
0.247	0.249559
0.248	0.249578
0.232	0.233318
0.326	0.329607
0.247	0.24889
0.258	0.260179
0.253	0.255653
0.268	0.270896
0.268	0.270759
0.249	0.250585
0.229	0.231732
0.28	0.292184
0.241	0.243212
0.248	0.250044
0.251	0.252956
0.393	0.39592
0.213	0.215366
0.247	0.249296
0.269	0.271475
0.228	0.230843
0.228	0.230185
0.229	0.230974
0.236	0.237905
0.229	0.232005
0.247	0.248976
0.23	0.231429
0.23	0.231826
0.248	0.249922
0.238	0.240666
0.399	0.402237
0.229	0.231657
0.271	0.273205
0.4	0.403996
0.232	0.23357
0.4	0.403617
0.209	0.210424
0.254	0.256665
0.258	0.260252
0.265	0.267895
0.245	0.247259
0.178	0.178917
0.25	0.260831
0.267	0.269554
0.276	0.288009
0.191	0.193127
0.222	0.223581
0.326	0.328343
0.256	0.273823
0.234	0.235805
0.179	0.179991
0.213	0.214875
0.287	0.288518
0.223	0.224743
0.227	0.229468
0.214	0.216241
0.246	0.24815
0.25	0.252839
0.27	0.272647
0.228	0.230416
0.228	0.230265
0.229	0.231319
0.259	0.26109
0.234	0.235208
0.229	0.230656
0.386	0.389615
0.301	0.303407
0.256	0.258496
0.309	0.310914
0.215	0.216919
0.26	0.262093
0.229	0.230866
0.389	0.392267
0.27	0.27261
0.406	0.408609
0.213	0.214705
0.23	0.231764
0.212	0.214091
0.339	0.342052
0.247	0.248817
0.252	0.254034
0.232	0.234209
0.195	0.197862
0.233	0.234514
0.245	0.253914
0.228	0.230174
0.386	0.38958
0.229	0.231438
0.232	0.234107
0.252	0.254866
0.236	0.238762
0.383	0.386872
0.309	0.311612
0.213	0.215056
0.23	0.231855
0.198	0.1994
0.219	0.228851
0.229	0.230618
0.246	0.24738
0.229	0.231038
0.229	0.231895
0.238	0.245891
0.252	0.253169
0.25	0.251866
0.213	0.214785
0.246	0.255676
0.241	0.243176
0.212	0.214368
0.23	0.232456
0.233	0.235142
0.2	0.201767
0.229	0.231073
0.213	0.214621
0.213	0.214445
0.248	0.250298
0.229	0.231471
0.248	0.249856
0.23	0.23226
0.233	0.235425
0.306	0.308073
0.208	0.209701
0.293	0.295282
0.231	0.232367
0.256	0.25806
0.229	0.230382
0.239	0.240777
0.4	0.402801
0.23	0.23178
0.23	0.231766
0.228	0.229987
0.229	0.230993
0.229	0.230695
0.23	0.231498
0.234	0.235873
0.271	0.273354
0.234	0.235933
0.232	0.234094
0.231	0.2335
0.247	0.249118
0.241	0.243335
0.249	0.250446
0.403	0.406033
0.229	0.230383
0.212	0.21482
0.248	0.250343
0.301	0.304056
0.228	0.230112
0.228	0.229705
0.246	0.248397
0.228	0.229798
0.276	0.278582
0.307	0.308762
0.215	0.21652
0.22	0.221805
0.219	0.220549
0.213	0.214149
0.211	0.213473
0.252	0.25345
0.268	0.270826
0.293	0.295744
0.213	0.214782
0.244	0.246469
0.187	0.18916
0.363	0.365821
0.232	0.233148
0.253	0.254747
0.196	0.197549
0.182	0.182583
0.212	0.214168
0.227	0.228374
0.222	0.224078
0.252	0.254316
0.286	0.288804
0.223	0.225692
0.24	0.242893
0.259	0.260313
0.23	0.232025
0.388	0.39138
0.214	0.215815
0.384	0.387822
0.226	0.228708
0.232	0.2341
0.231	0.232737
0.237	0.238571
0.396	0.399932
0.23	0.23168
0.2	0.2016
0.276	0.27823
0.207	0.208283
0.247	0.249566
0.237	0.238594
0.243	0.244907
0.247	0.248927
0.248	0.249925
0.2	0.201334
0.228	0.22942
0.23	0.231911
0.229	0.230471
0.229	0.23044
0.248	0.25009
0.227	0.228633
0.25	0.252741
0.3	0.302205
0.213	0.214807
0.259	0.261718
0.256	0.259104
0.236	0.244861
0.2	0.201816
0.279	0.281125
0.234	0.23596
0.199	0.20121
0.208	0.209978
0.227	0.229252
0.229	0.23124
